p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,density_confidence,combined_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
mohammed tarik koubaa,nicolas lenggenhager,-19.0,6.0,25.0,0.05177317652645898,0.08175138614016668,0.05926772892988591,18.315021157508934,11.23220849473368,8.4
leon griffiths,luke griffiths,-12.0,-2.0,10.0,0.06032488819275205,0.1095105433653329,0.07262130198589727,15.576905982896601,8.131540847751506,-0.6
kresten hougaard,koen hageraats,-21.0,-18.0,3.0,0.06099010084364592,0.1098621495099474,0.07320811301022129,15.396103403134182,8.102315988360083,-5.6
satyendra sharma,varinder singh,-22.0,-8.0,14.0,0.051517535674588985,0.05300904356927947,0.0518904126482616,18.41086635658409,17.864705579776462,-8.8
sanjeev kumar,gourav rakshit,-23.0,-16.0,7.0,0.10475214113948636,0.10184119312657086,0.10402440413625748,8.5463442476886,8.819209391598292,-19.6
nikhil bhandare,ashish chandiok,-5.0,0.0,5.0,0.052314424131185984,0.09457751556673696,0.06288019699007373,18.1151869987588,9.573337584601358,-0.2
mohammed tarik koubaa,romit baranwal,34.0,34.0,0.0,0.05442608397948145,0.06717581149709378,0.05761351585888453,17.3735431043872,13.886310678111613,12.4
aadith prasad,akberali sadriwala,27.0,27.0,0.0,0.08807667876116598,0.0756495923969923,0.08496990717012257,10.353743284435827,12.218841877590318,1.0
abhijit ghagre,saurav charkrabarty,31.0,13.0,18.0,0.07142072346177103,0.0665010995376668,0.07019081748074497,13.001538370516007,14.037345351464324,-0.4
animesh kejriwal,sachin parikh,-1.0,5.0,6.0,0.025109373517389795,0.07319942859582004,0.03713188728699736,38.82576464153668,12.661308826898463,-9.6
ollie barton,yann leutwiler,32.0,32.0,0.0,0.08541892864712547,0.11395419322886417,0.09255274479256015,10.707007051459339,7.77545592369394,26.4
samuel worobel,peter barton,-22.0,-12.0,10.0,0.1726620865338969,0.06908084270601324,0.14676677557692597,4.791659420284375,13.475793299970174,-12.8
ross wilson,yann leutwiler,39.0,38.0,1.0,0.05379631824081114,0.08430211333292856,0.061422767013840494,17.58863269273652,10.862098830794057,5.2
manfred grab,giovanni gentile,16.0,0.0,16.0,0.06884079322449292,0.10692623765540943,0.07836215433222204,13.526270735128733,8.352241525814218,-7.8
mark de bruin,rachid bech-azeddine,-17.0,-34.0,17.0,0.06594242119665708,0.11032107548839401,0.07703708476959131,14.164744967700619,8.06445115380698,-28.4
rafael kainulainen,kevin still,-19.0,-15.0,4.0,0.03272312165881538,0.11845494100201294,0.05415607649461476,29.559431658947705,7.442028602107925,27.8
mark van der heide,juho vuorinen,-27.0,-39.0,12.0,0.08232959943585053,0.053501700446490864,0.07512262468851061,11.146299834474219,17.69099470960066,-38.6
michel terbraak,kristian achenbach,-35.0,-25.0,10.0,0.02846162686797556,0.09424861094418241,0.04490837288702727,34.13502599969714,9.610235949177413,4.0
jan astrup,peter barton,-19.0,-16.0,3.0,0.05736682797455384,0.10060470064026528,0.0681762961409817,16.431676725154983,8.939893400962692,-25.0
jacob pye,annu suchded,-22.0,-11.0,11.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
michel terbraak,stuart vincent,4.0,-7.0,11.0,0.06861767955012946,0.06991378283610993,0.06894170537162457,13.57350360076572,13.303331323727312,-13.4
martyn langston,rachid bech-azeddine,-11.0,9.0,20.0,0.08093197603362544,0.08628942205209866,0.08227133753824374,11.356055653262713,10.588905988919864,4.2
volker sach,yann leutwiler,22.0,10.0,12.0,0.0744300523650602,0.05995560488832779,0.07081144049587709,12.435433245367852,15.679007773544805,28.6
david chelly,julian clapp,22.0,24.0,2.0,0.059708565781472156,0.0838036508200397,0.06573233704111404,15.748015748023622,10.932654367855694,11.0
harry harrison,carsten krog,-20.0,2.0,22.0,0.06033423525064342,0.09425188633871888,0.0688136480226623,15.57433786714543,9.609867227550627,7.8
annu suchded,mark van der heide,20.0,27.0,7.0,0.06793451350627001,0.05039912481122405,0.06355066633250853,13.720058308913996,18.841614388059707,39.6
volker sach,david chelly,11.0,0.0,11.0,0.11699758587643465,0.10925348757102286,0.1150615613000817,7.547184905645283,8.153025887159217,28.2
istván sági,jan astrup,-9.0,-3.0,6.0,0.2063099139372659,0.06176673665179469,0.17017411961589807,3.847076812334269,15.189943879299054,-21.0
jaakko nissinen,marc langholz,-31.0,-16.0,15.0,0.030473200610374108,0.11781966974496298,0.052309817894021324,31.815719385234715,7.487547131685557,3.4
giovanni gentile,pekka kainulainen,-24.0,-17.0,7.0,0.0662890247686282,0.07167616529319597,0.06763580989977015,14.085453489327207,12.951639236131504,-6.0
jan astrup,marc-andré rauber,27.0,20.0,7.0,0.07374492711460873,0.0665890155648733,0.07195594922717487,12.560254774486067,14.01749187185033,25.8
emeric lardet,keith lesser,-18.0,-26.0,8.0,0.05948348715197548,0.0901290572945344,0.0671448796876152,15.811388300841896,10.09520092651232,3.0
julian clapp,istván sági,26.0,18.0,8.0,0.05803549326405573,0.1239738754882021,0.07452008882009233,16.230834852218784,7.066215531796973,17.6
ryan bezer,anders krog,20.0,28.0,8.0,0.0462526597596681,0.09749296738290074,0.05906273666547626,20.620378270051205,9.257150098555618,26.0
jon spinks,steven bühler,8.0,16.0,8.0,0.05451496568026364,0.0910254899450844,0.06364259674646883,17.34358671094304,9.98593372695164,9.0
werner seel,carsten krog,-20.0,-14.0,6.0,0.05833668908608745,0.11534506219921196,0.07258878236436858,16.14187101918486,7.669638569121444,-3.8
jordan marcus,anthony levavasseur,12.0,11.0,1.0,0.0956659329841238,0.10900618382188053,0.099000995693563,9.453041838477178,8.173791476215982,15.2
korbinian heim,tom watson,22.0,32.0,10.0,0.06917968536571499,0.10557455115978708,0.07827840181423301,13.45511055324333,8.47197964864184,6.6
rafael kainulainen,stuart vincent,-38.0,-33.0,5.0,0.0792350883099609,0.07448090237486933,0.078046541826188,11.62067123706716,12.426260532759212,-10.6
kate marian russell,elma vuorinen,5.0,-7.0,12.0,0.11678057225045577,0.09777024270374489,0.11202798986377804,7.563068160475615,9.22806093496275,5.0
holly clayton,störte becker,-20.0,-13.0,7.0,0.09415477038711832,0.12583333854879863,0.1020744124275384,9.620810776644555,6.947019538166321,-25.8
phet phanouvong,satarra thaker,-36.0,-26.0,10.0,0.03584635397138669,0.12489478523117965,0.05810846178633493,26.896839963088603,7.0067394178948685,-4.4
raphaela schlegel,victoria t,-18.0,-25.0,7.0,0.14834418140685013,0.1272703391119293,0.14307572083311992,5.741080037762929,6.857290292285141,-14.8
james vincent,kevin still,3.0,3.0,0.0,0.10676232268609791,0.09453501839260625,0.10370549661272499,8.366600265340756,9.578090711814065,-17.0
pekka kainulainen,léon mamié,-27.0,-3.0,24.0,0.15579996028411944,0.09280757697050596,0.14005186445571605,5.418486873657626,9.774982309017698,10.2
leon griffiths,james langworthy,34.0,41.0,7.0,0.1165648144684367,0.08230475013638051,0.10799979838542265,7.578918128598566,11.149967023081672,26.4
dave edgar,matthew davidson,-20.0,-11.0,9.0,0.07009428092240914,0.05812106719881949,0.06710097749151173,13.2664991614216,16.205465215895266,-14.0
lucas steyer,joerg kanonenberg,-21.0,-9.0,12.0,0.05716761071022377,0.08320807757682877,0.06367772742687502,16.492422502470642,11.018063980346943,-3.0
bruno scherrer,luke griffiths,-25.0,-19.0,6.0,0.06780037116484668,0.07506471824179384,0.06961645793408347,13.74918179383777,12.321837787745524,-38.4
ross wilson,nicolas lenggenhager,-26.0,-7.0,19.0,0.04053884310032768,0.08145121782908539,0.050766936782517105,23.667699507979222,11.277287272712949,-5.2
jon spinks,jordan marcus,15.0,10.0,5.0,0.048328737677723055,0.12623280680818777,0.06780475496033923,19.69162258423617,6.921870908879589,-1.2
henrik mustonen,noah mamié,22.0,24.0,2.0,0.1125598649079596,0.08490918589674819,0.10564719515515675,7.88416133777081,10.77728875196173,2.2
david chelly,christian andersen,18.0,21.0,3.0,0.11488252422383978,0.09570340341161652,0.11008774402078397,7.704544113703289,9.448949194617875,5.8
steven bühler,anthony levavasseur,13.0,14.0,1.0,0.06856224753864325,0.11081070606831542,0.07912436217106128,13.585286158193357,8.02439877409945,-5.2
michel terbraak,istván sági,-3.0,14.0,17.0,0.07400613175426615,0.07966908947918841,0.07542187118549672,12.512393855693642,11.551919527851833,4.2
carsten krog,magnus edby,-13.0,-19.0,6.0,0.1069261955661495,0.12854218986265808,0.11233019414027665,8.35224520712844,6.7795469415019145,-19.2
taavi suorsa,ryan bezer,11.0,7.0,4.0,0.037547697546477764,0.09994105434670197,0.053146036746533815,25.632791498391278,9.005898041969173,-22.6
mark de bruin,werner seel,-22.0,-25.0,3.0,0.06558924071502527,0.07914532107996768,0.06897826080626088,14.2464030548065,11.634985699149663,-1.2
clément drancourt,kai elsäßer,-14.0,-2.0,12.0,0.07238186397255963,0.11459708642266596,0.08293566958508622,12.815615474880635,7.7262253449596585,-1.4
emeric lardet,jan astrup,12.0,4.0,8.0,0.045794871237008046,0.07095694039331525,0.05208538852608485,20.836506425022407,13.093054103756263,19.8
keith lesser,peter barton,-3.0,-6.0,3.0,0.05888417866375428,0.09165122331039281,0.06707593982541392,15.982490419205636,9.910929105805016,5.4
yann leutwiler,christian andersen,12.0,18.0,6.0,0.062246378421902934,0.06405816502399274,0.06269932507242539,15.065191668213185,14.6108124487402,-4.8
anders krog,steven bühler,-18.0,-6.0,12.0,0.04067563725526383,0.09512059975443629,0.05428687788005695,23.584740829612695,9.512969878045386,-7.6
anthony duthuillé,joerg kanonenberg,-30.0,-34.0,4.0,0.05231442413118597,0.06648026402524897,0.055855884104701714,18.115186998758805,14.042058190686541,-18.8
léon mamié,luke griffiths,-22.0,-21.0,1.0,0.04898249217794062,0.09620099244727552,0.060787117245274344,19.415457759218555,9.394903155994632,-13.8
leon griffiths,matthew davidson,23.0,15.0,8.0,0.09910159899425292,0.08884652001144977,0.09653782924855213,9.09065454189081,10.255364868214633,22.6
james langworthy,dave edgar,-18.0,-9.0,9.0,0.04567058263376724,0.07767846680044622,0.05367255367543698,20.895932618574363,11.873580558290003,-0.6
henrik mustonen,nicolas lenggenhager,20.0,7.0,13.0,0.11692510769806715,0.05630372812629268,0.10176976280512354,7.552483035399682,16.760813240589314,7.4
pekka kainulainen,bruno scherrer,30.0,32.0,2.0,0.032646596100408334,0.11029571217693893,0.05205887511954098,29.631064780058107,8.066535591118692,16.0
kevin still,michel terbraak,-26.0,-11.0,15.0,0.067141655625738,0.11079181247095612,0.07805419483704254,13.893883546366725,8.025937726780562,-9.6
noah mamié,ross wilson,26.0,11.0,15.0,0.06744221248136112,0.10424542584085383,0.0766430158212343,13.827508813954884,8.592747038384676,9.0
mark de bruin,marc-andré rauber,31.0,22.0,9.0,0.10414144201428256,0.07568532649427193,0.0970274131342799,8.602325267042627,12.21260072883061,13.0
korbinian heim,carsten krog,19.0,21.0,2.0,0.18518518518518517,0.10861345062184932,0.16604225154435123,4.4,8.206962805017762,-23.8
kirsten i. kaptein,jo shelley,10.0,6.0,4.0,0.05862559200021506,0.10928490669757966,0.07129042067455621,16.05739704933524,8.150394416012682,-1.4
holly ranson,pauline cavé,-6.0,-13.0,7.0,0.054535539945972315,0.07608608142599119,0.05992317531597703,17.33666634621547,12.14300830399182,-4.8
samuel worobel,mark van der heide,51.0,40.0,11.0,0.08448105245031994,0.061503227406278414,0.07873659618930955,10.836973747315254,15.25930934313729,26.6
peter barton,juho vuorinen,-17.0,-11.0,6.0,0.06788075877062005,0.09572735191710091,0.07484240705724027,13.731715115017497,9.446335138007282,-7.8
daniel austin,marc langholz,19.0,22.0,3.0,0.09685009983131472,0.08351134574823288,0.09351541131054426,9.325234581499814,10.974420853122945,21.2
rachid bech-azeddine,magnus edby,-21.0,-12.0,9.0,0.05258854258814956,0.10184080360037892,0.06490160784120691,18.015548839821673,8.81924694863935,10.2
jaakko nissinen,jacob pye,17.0,22.0,5.0,0.04399262313927741,0.10293744224870789,0.05872882791663503,21.73108372815309,8.71463811568091,-11.6
manfred grab,keith lesser,-22.0,-22.0,0.0,0.04772370575581395,0.11307711244635361,0.06406205742844887,19.95394697797907,7.8435226047572,12.2
kate marian russell,störte becker,5.0,2.0,3.0,0.04508721761030331,0.07067310217329283,0.05148368875105068,21.17923511366735,13.149654808529084,6.2
giovanni gentile,michel terbraak,9.0,20.0,11.0,0.1119227529043084,0.05595265548121262,0.09793022854853446,7.934733769950949,16.87225273581113,9.2
satarra thaker,victoria t,28.0,17.0,11.0,0.08408873719272425,0.09641980071337711,0.08717150307288746,10.892199043352083,9.371313699067434,42.4
pekka kainulainen,kristian achenbach,13.0,12.0,1.0,0.03680087247261767,0.09646606393710859,0.051717170338740404,26.1732688061694,9.366339821348507,-2.6
phet phanouvong,raphaela schlegel,2.0,11.0,9.0,0.0593763685335665,0.07968808812740723,0.06445429843202669,15.84171707865028,11.548926991461709,-3.8
elma vuorinen,holly clayton,19.0,24.0,5.0,0.033892057368120815,0.06003591055584579,0.04042802066505206,28.505438077672128,15.656697478916282,-5.8
tom watson,harry harrison,-8.0,0.0,8.0,0.08801680215862068,0.09047357925497213,0.08863099643270854,10.361467077590895,10.052950576673945,-20.8
holly ranson,jo shelley,26.0,8.0,18.0,0.04915643655536584,0.08136181015020601,0.05720777995407589,19.343215865000317,11.290778660821966,7.8
kirsten i. kaptein,pauline cavé,-20.0,-25.0,5.0,0.09829095662510548,0.09967576818768674,0.0986371595157508,9.173875952943773,9.032528649460994,-8.8
clément drancourt,marc-andré rauber,44.0,31.0,13.0,0.055559187000627244,0.0906390951212977,0.06432916403079486,16.998823488700623,10.032766806219223,17.8
keith lesser,giovanni gentile,16.0,10.0,6.0,0.042589050523668855,0.0767608335737527,0.05113199628618982,22.480213522117623,12.027477079690495,5.2
volker sach,jan astrup,6.0,10.0,4.0,0.12121465446386234,0.07512993884595907,0.10969347555938652,7.249827584156743,12.310273046412652,14.8
pekka kainulainen,juho vuorinen,22.0,24.0,2.0,0.08245149946755816,0.10729421342967382,0.08866217795808708,11.128342194594845,8.320167118382873,1.4
michel terbraak,mark van der heide,50.0,34.0,16.0,0.05954624705329137,0.08399832559507185,0.06565926668873649,15.793669617919706,10.904999211777975,31.6
julian clapp,werner seel,-10.0,-24.0,14.0,0.08306947849418489,0.10426982176322971,0.0883695643114461,11.038115781237304,8.590502631439671,-13.6
martyn langston,carsten krog,-20.0,-9.0,11.0,0.12801221467776566,0.09439533590612391,0.11960799498485522,6.81175454637056,9.593743752281355,4.0
istván sági,mark de bruin,2.0,7.0,5.0,0.05189066504293353,0.09220858539691819,0.06197014513142969,18.271288952889996,9.84497713196045,-1.4
giovanni gentile,samuel worobel,-14.0,3.0,17.0,0.0662018495959,0.05787314393406449,0.06411967318044112,14.105318146004365,16.27917185800915,6.8
james langworthy,bruno scherrer,-13.0,-27.0,14.0,0.03916588030009614,0.11264918529245282,0.05753670654818531,24.532427519509763,7.877117019567093,12.6
lucas steyer,noah mamié,-14.0,-4.0,10.0,0.11386888152010557,0.0923897482704318,0.10849909820768713,7.782030583337488,9.823711707417193,1.8
jan astrup,rachid bech-azeddine,-26.0,-27.0,1.0,0.09953669349726513,0.09989145735671476,0.09962538446212754,9.046546302318914,9.010866058635788,-28.6
dave edgar,pekka kainulainen,-21.0,-24.0,3.0,0.03636588201320902,0.08796786451974097,0.049266377639842006,26.49830183238164,10.36778760584314,-4.2
leon griffiths,luke griffiths,-17.0,-2.0,15.0,0.04564265947248098,0.09969235077161578,0.05915508229726468,20.9093280618962,9.030859862968725,-2.0
joerg kanonenberg,henrik mustonen,-3.0,6.0,9.0,0.05029473619944728,0.08109560497979436,0.057994953394534046,18.88279640307547,11.331124482629585,-14.8
volker sach,magnus edby,-18.0,-24.0,6.0,0.03501831246299876,0.09859418443218937,0.050912280455296416,27.556487439439735,9.14258605372181,-2.8
marc langholz,mark van der heide,34.0,29.0,5.0,0.05086716805941054,0.067117142265543,0.054929661610943654,18.65904606350496,13.899323276363422,21.8
kate marian russell,satarra thaker,-12.0,-17.0,5.0,0.04593238039203502,0.08645250263813743,0.056062410953560626,20.771133815947554,10.567045134432727,-3.4
taavi suorsa,jon spinks,15.0,23.0,8.0,0.05131121816180996,0.0977006373962537,0.0629085729704209,18.488915598271305,9.235347758727567,1.6
kai elsäßer,mark de bruin,6.0,20.0,14.0,0.050740077174411764,0.057151761224002194,0.052342998186809375,18.708286933869708,16.49727354998864,3.0
korbinian heim,peter barton,12.0,16.0,4.0,0.04797684796746089,0.10378521203367606,0.06192893898401469,19.84338680769994,8.635284067979951,-3.2
elma vuorinen,raphaela schlegel,26.0,40.0,14.0,0.05959119995026242,0.11094055273700817,0.07242853814694886,15.78100123566309,8.01383646763114,20.4
christian andersen,marc-andré rauber,15.0,8.0,7.0,0.03810105880406881,0.051207821484594046,0.04137774947420012,25.245989780557228,18.528266796134876,29.2
störte becker,victoria t,7.0,0.0,7.0,0.2858777098014044,0.07685313341018073,0.2336215657035985,2.4979991993593593,12.011831211393783,20.6
james vincent,istván sági,-13.0,-1.0,12.0,0.055342576920655376,0.07483151649069676,0.06021481181316572,17.069270634681494,12.363353395682186,11.8
daniel austin,annu suchded,35.0,38.0,3.0,0.058936316447352574,0.0800627396244543,0.064217922241628,15.967466924969658,11.490204615663199,6.2
yann leutwiler,clément drancourt,-42.0,-19.0,23.0,0.03963706974515817,0.09039162051363563,0.05232570743727753,24.228908353452493,10.06297236754539,15.4
carsten krog,keith lesser,6.0,14.0,8.0,0.05177903166531689,0.08341939228187827,0.059689121819457236,18.312837027615355,10.987620296021221,0.2
holly clayton,phet phanouvong,-4.0,-5.0,1.0,0.08859077565518264,0.08550843357266494,0.08782019013455322,10.287856919689348,10.69475288247681,12.4
pauline cavé,jo shelley,33.0,36.0,3.0,0.04624021518934592,0.09954718095186414,0.05956695662997548,20.62619693496598,9.04548788261064,-9.6
kirsten i. kaptein,holly ranson,-22.0,-12.0,10.0,0.05690785699712497,0.10737308530741896,0.06952416407469847,16.572265988693278,8.313320904739848,-1.4
ryan bezer,jordan marcus,26.0,24.0,2.0,0.11840198728130995,0.13220952464660077,0.12185387162263264,7.445804187594515,6.563751572914462,14.4
stuart vincent,jaakko nissinen,28.0,6.0,22.0,0.1267801495066543,0.09512049409484515,0.11886523565370202,6.887670143089026,9.512981555824286,18.6
