p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
mark de rijter,jean-pierre stevenot,20.0,22.0,2.0,0.07425251165764672,12.467557900406959,4.020979074675046,8.4
janez makovec,patrik pluskal,47.0,46.0,1.0,0.1241607226296013,7.05407683541936,3.714148312929386,30.2
raphael paglia,emmanuel du rosier,25.0,12.0,13.0,0.1267801495066543,6.887670143089026,3.9299560823309188,31.6
andre damde,viktor olivemark,-22.0,-17.0,5.0,0.04852926836996336,19.60612149304395,1.724107316127674,-8.0
alex porush,tomáš kolár,12.0,19.0,7.0,0.053888702896380015,17.556765077883796,3.1019245858531983,7.6
ricky hardcastle,giovanni gentile,3.0,9.0,6.0,0.05252113073001939,18.03995565404749,2.747703358071661,-12.4
resat akdag,kelvin tse,1.0,12.0,11.0,0.041544927457504904,23.07032726252491,3.4592448019001494,7.4
mark de bruin,michael stephan,-39.0,-31.0,8.0,0.056697996644192665,16.637307474468336,3.576253367992833,4.0
thomas weiss,animesh kejriwal,-43.0,-42.0,1.0,0.054467051205560606,17.359723500102184,2.975967029268097,-24.8
per-axel giertz,robert rhodes,15.0,18.0,3.0,0.06356358770858321,14.732277488562318,2.1812949300984408,-6.6
pontus olofsson,philippe brunel,29.0,30.0,1.0,0.05977205681621713,15.730225681788548,2.02605782331416,0.6
kilian jouault-couteau,chun cheung,4.0,-1.0,5.0,0.08357430501088761,10.96540012949824,3.2781474822971775,-2.6
henri pelkonen,antoine durancer,-8.0,-5.0,3.0,0.10506170731719873,8.518215775618742,1.9644098759338395,20.2
maroun nader,filip westgaard,1.0,-3.0,4.0,0.054535539945972315,17.33666634621547,2.4114894185377502,25.8
alexander kaess,albéric mérieult,10.0,14.0,4.0,0.04961252607038443,19.156200040717888,2.8443904128343567,22.2
aurelie bujeau,nicole furler,41.0,44.0,3.0,0.04216627841398271,22.715633383201094,4.7846796813445405,16.0
jordan marcus,john paul champa,17.0,20.0,3.0,0.07969295879874314,11.54816002660164,2.264465509185765,-5.2
katrine fredsøe,tatiana petit,13.0,22.0,9.0,0.07352083144245052,12.601587201618692,2.1599318719969047,5.0
kirsten i. kaptein,sandra ettenauer,18.0,33.0,15.0,0.05675217739955452,16.620469307453384,4.750298461794058,7.6
luke griffiths,josselin gadé,19.0,41.0,22.0,0.09547290925936917,9.47417542586161,4.471316111367602,43.2
leo hörtinger,martin holdt,27.0,25.0,2.0,0.2168682738416576,3.6110940170535577,3.3345390916391606,-11.4
bertrand carlier,péter burcsi,16.0,30.0,14.0,0.0591991430285226,15.892136420255145,3.859135403908115,5.8
morten lindholm,markus borg,9.0,8.0,1.0,0.028271813632657912,34.3709179394441,4.433988711419738,-5.2
anthony duthuillé,thorsten lentfer,-23.0,-23.0,0.0,0.1181019335470743,7.467261881037787,7.027721892772609,-17.2
jonathan gill,nicolas champod,-15.0,-14.0,1.0,0.07218645073354264,12.853015210447703,7.355436752404275,-27.0
daan goossens,simon bacha,-18.0,-18.0,0.0,0.0740938352761707,12.496399481450648,6.3280461926363,-20.2
chris cockburn,aurélien guyonneau,-18.0,-14.0,4.0,0.05463186810433794,17.304334717058612,3.4599213067510193,-5.4
florian haushalter,chris stäubli,36.0,41.0,5.0,0.037460008079662384,25.69513572643663,1.7993238026265914,8.6
markus perschinka,thomas vico,17.0,8.0,9.0,0.04643216143357139,20.5367962447895,2.1348421704322083,4.2
jesper hedlund,mandrin mouchet,13.0,23.0,10.0,0.07589911032450108,12.175385004179539,6.091998128603467,20.6
marek hrůza,hervé tixier,-14.0,13.0,27.0,0.07819751828525008,11.7881296226331,3.248028751662585,14.2
chun kit tse,mads bjerggaard,9.0,7.0,2.0,0.06773360447499577,13.763720427268202,2.937896077667146,2.4
leigh ware,jiří borovička,-16.0,-12.0,4.0,0.07478909283973752,12.370933675353692,2.137597533416256,23.4
dan holck-hansen,peter barton,-22.0,-20.0,2.0,0.05854869154291593,16.079800993793423,5.97597020667306,-2.8
soeren smit,steven wai kit cheng,-4.0,-3.0,1.0,0.07904132777458894,11.651609330903607,3.0406373811189273,-0.2
koen hageraats,keith lesser,45.0,39.0,6.0,0.15404019503080904,5.491812087098393,2.5478998792536895,23.8
leon sam,tze ho ho,4.0,7.0,3.0,0.07058844553554323,13.16662447250623,2.924317207718698,-10.8
balázs döbörhegyi,christoph latzke,-3.0,-12.0,9.0,0.06688361919684069,13.95134402127623,2.7318461066124793,-16.4
florian prorok,mark de bruin,12.0,9.0,3.0,0.1411223535483123,6.086049621881176,8.163829939085785,14.6
guidi weijel,damien augereau,1.0,6.0,5.0,0.05389532037372494,17.55448660599335,2.1261086513685408,-6.2
clément joly,tang hon leung,-34.0,-30.0,4.0,0.043317629266088085,22.085289221561034,2.4040701061194896,-16.8
fynn borchert,filip cygankiewicz,-27.0,-11.0,16.0,0.15932795764937285,5.276362383309168,5.509065751323928,-13.6
benjamin radl,sandro lena,-16.0,-2.0,14.0,0.05467331117344875,17.29045979724079,2.9169355765584712,4.8
patrik pluskal,danny van de kerkhof,23.0,32.0,9.0,0.08370200056145412,10.947145746723207,4.8977180453110645,3.6
leon steiner,nikhil shah,-18.0,-27.0,9.0,0.04670757909061092,20.409801566894277,2.9130042473423026,-22.8
viktor olivemark,ross wilson,-31.0,-21.0,10.0,0.07213785059991987,12.86234815265082,2.490917210918037,-18.6
suhail kapur,leonhard prager,-7.0,-12.0,5.0,0.08296963935059821,11.05260150371848,3.581231404490615,-33.8
andre damde,james pope,16.0,15.0,1.0,0.08456019692064963,10.825894882179487,2.671395751156184,16.0
dmitry dubovenko,niklas hägerbrand,18.0,7.0,11.0,0.08641802301482493,10.571660229122008,2.124729317629913,-2.8
animesh kejriwal,leonardo king,-1.0,4.0,5.0,0.06741591286316698,13.833293172632466,5.757170720385035,21.2
patrick moran,guus van de burgt,23.0,3.0,20.0,0.06168832554898956,15.210522673465237,2.211365091052464,-5.2
thomas pauvert,sabry ghoneim,11.0,14.0,3.0,0.11320845611375836,7.833262411026456,4.728284543782015,9.2
stephane quiquempois,thomas cavé,-12.0,-2.0,10.0,0.053593463015426876,17.658992043715294,3.6280457692417216,9.4
joerg kanonenberg,jonathan ritter,14.0,7.0,7.0,0.05246617152156137,18.059900331950892,3.7573182995276455,-3.8
jeremy lo,šimon kniezek,-9.0,-14.0,5.0,0.05510726347946159,17.146428199482248,1.5619604285410174,13.0
ola ulmo,jon spinks,26.0,25.0,1.0,0.09114141294041374,9.971960689854328,3.5729090615574632,1.4
krishna bhagwan kotak,thomas klaiber,-24.0,5.0,29.0,0.10092423405472224,8.908422980528035,2.641391819942097,13.2
prashant sen,marc-andré rauber,41.0,30.0,11.0,0.15217560954972198,5.571355310873647,2.9198588234018654,28.4
rohan shergill,sindre luther,13.0,23.0,10.0,0.19006148895877056,4.261455150532504,2.893260292624316,14.8
damien andre,kresten hougaard,-3.0,-1.0,2.0,0.056414218760381905,16.726027621644057,4.721412157897946,-3.8
molnár gergely,malte thyregod,-4.0,-1.0,3.0,0.07304519909630246,12.690153663372245,4.116336206604407,-7.6
marc langholz,seppo raiski,-21.0,-23.0,2.0,0.05644468810218895,16.71645895517349,3.0639608334402686,-18.4
victor solomon,oliver bodem,8.0,6.0,2.0,0.11366948956266174,7.797435475847171,2.9918791340913944,-16.0
james salter,jan port,-3.0,-12.0,9.0,0.12801221467776566,6.81175454637056,2.0556703288232727,-27.0
pierre henriot,johnny bispham,-2.0,-3.0,1.0,0.09452560612453105,9.579144011862438,3.193712526605352,9.8
yin kiu kevin leung,rachid ben cherif,-25.0,-23.0,2.0,0.08786766033990993,10.380751417888783,1.4424140982073894,-0.2
steffen neumann,théo skibniewski,15.0,14.0,1.0,0.061879369544650335,15.16047492659778,5.065046111124296,2.6
andré fallet,roland van der velden,12.0,7.0,5.0,0.06675573798519355,13.979985693841035,1.3639701862728253,9.6
emmanuel du rosier,trien huy ly,6.0,-1.0,7.0,0.05816876902438075,16.191355718407276,2.429906758290013,-6.8
roland pichler,julien castel,-19.0,-23.0,4.0,0.08408873719272425,10.892199043352083,2.3500387035464625,-9.4
nicolas lenggenhager,michal horácek,27.0,19.0,8.0,0.07548623297930128,12.24744871391589,7.471936556319752,18.0
istván sági,jordan whitmore,11.0,-1.0,12.0,0.05516402809141234,17.127755252805315,4.193022690408242,-6.8
takpin lam,benoit pothier,-21.0,-24.0,3.0,0.06472528149446946,14.449913494550755,2.8404132943698706,-14.0
moritz walland,thomas weiss,-5.0,-6.0,1.0,0.04026123886187959,23.83778513201258,1.9934346460335355,12.4
tsz him wong,robin sam,7.0,-11.0,18.0,0.06409693590365309,14.601369798755183,3.3756013193061856,-11.0
erik roelofsen,kurt meier,-20.0,-10.0,10.0,0.04430227482554511,21.572204337990126,3.772123223561592,6.2
jack bishop,jean michot,-10.0,-19.0,9.0,0.06168832554898956,15.210522673465235,4.4372210854942065,-20.2
anant gupta,leon griffiths,-26.0,-33.0,7.0,0.29268785014853604,2.4166091947189146,5.392454106242801,-19.4
jimmy tay,jesper ratzer,-25.0,-5.0,20.0,0.12801221467776566,6.81175454637056,6.894525936118782,-22.0
jack taylor,adam borkowski,22.0,12.0,10.0,0.07506190294749066,12.32233744059949,5.96549394466003,11.4
antonin bogaert,patrik sebesi,-1.0,-2.0,1.0,0.06287318098711053,14.905032707109369,3.3149642967362936,-9.2
charles loevenbruck,françois bausier,26.0,17.0,9.0,0.0514542255781037,18.43474979488466,2.360010336804476,21.4
johannes sgiarovello,alex du noyer,-7.0,0.0,7.0,0.0756730444512954,12.214745187681975,3.455061178796325,-19.0
karsten solberg,kwan kin douglas chiu,-32.0,-44.0,12.0,0.04385082765671139,21.804586673450153,1.871855252557286,-5.6
maurizio cian,anton mais,-14.0,-13.0,1.0,0.048253007260856136,19.724096937502612,0.0,-13.4
jonas grafeneder,toni ruokanen,9.0,13.0,4.0,0.060101881433156874,15.63841424185969,1.7929921836839988,-0.8
botond francia,vikramaditya chaufla,21.0,25.0,4.0,0.04917643617039782,19.334942461771124,1.3872951595254295,-6.6
florian carpentier,vishal jatia,1.0,17.0,16.0,0.0792350883099609,11.62067123706716,3.0887832514127807,12.4
reuben cox,thomas mercou,-23.0,-19.0,4.0,0.06095148137610681,15.406492138056604,3.723119932269758,-6.8
hårek haugerud,harold van schouwen,-31.0,-21.0,10.0,0.11481406753864738,7.709734106958554,2.527091616274685,8.6
romeo sam,lucas augereau,27.0,31.0,4.0,0.09164550961220788,9.911609354691093,2.2425540832069863,25.6
robin souvignet,ka chun yim,31.0,31.0,0.0,0.05120334067952083,18.529975715040752,1.3921527072654831,-10.8
sandra ettenauer,alice flatman,-13.0,-1.0,12.0,0.04990815289116013,19.036806454865268,1.4302268854655042,14.0
jamie watkin-rees,zain magdon-ismail,18.0,20.0,2.0,0.07175264067706771,12.936769303036982,5.792439830656344,-8.8
philipp patzelt,henry jones,-9.0,-5.0,4.0,0.05601519274329582,16.852299546352718,3.883376598667316,8.0
graham king,gael gautier,-18.0,-21.0,3.0,0.06721966489330405,13.876599006961325,4.529194142975406,-4.2
guus van de burgt,peter barton,21.0,9.0,12.0,0.05905852322940811,15.932357013323546,3.4072776794238804,-7.6
balázs francia,juho vuorinen,1.0,11.0,10.0,0.05959119995026242,15.78100123566309,3.7095146739858045,2.6
viktor olivemark,bertrand carlier,-17.0,-18.0,1.0,0.06645186118898327,14.048487463068755,2.3475553803013876,3.8
thomas agombar,mads wittrup,38.0,28.0,10.0,0.048253007260856136,19.724096937502612,0.0,-13.4
rolf jensen,phil pinto,28.0,35.0,7.0,0.0719123740270678,12.905812643921342,1.689382601571103,13.8
william sweetlove,calixte hoarau,-21.0,-25.0,4.0,0.0498715579803729,19.051509126575773,3.902012289328679,-18.8
patrick strobl,romain renault,-5.0,0.0,5.0,0.048253007260856136,19.724096937502612,0.0,-13.4
leon borchert,jean baptiste marx,-34.0,-30.0,4.0,0.05026796574275556,18.89338508579127,4.93093872804775,-38.8
ray ryan,eric bomgardner,-19.0,-21.0,2.0,0.09586017392043289,9.431860898041277,2.241645244682964,-30.8
ola ulmo,marek hrůza,10.0,8.0,2.0,0.06451756436777617,14.499655168313488,3.9352994841218845,-1.4
peter sákovics,simon gill,22.0,34.0,12.0,0.08807667876116598,10.353743284435827,4.568623590841506,33.0
emmanuel du rosier,soeren smit,-38.0,-20.0,18.0,0.03437792753756183,28.08843178249722,2.2971315409781967,-17.2
samuel k s li,pontus olofsson,-1.0,8.0,9.0,0.05394171237676126,17.538529014715003,1.5086172437707936,4.0
jan port,morten lindholm,21.0,32.0,11.0,0.06337793266572646,14.778362561528933,2.323298369105138,-5.0
dany lessard,steen hesselbjerg,22.0,26.0,4.0,0.07264496615081723,12.765578717786358,2.345812290914993,15.8
hervé tixier,andre damde,13.0,11.0,2.0,0.03198820098112727,30.261526729495987,2.424005293893371,-0.2
mio fischer,clément drancourt,1.0,-3.0,4.0,0.11481406753864738,7.709734106958553,1.7056203295054158,20.6
daniel wu,jörg lorenz,-20.0,-12.0,8.0,0.06898137698742764,13.49666625504239,4.436980974991856,4.8
foulon yann,leigh ware,-14.0,-8.0,6.0,0.06781374878671881,13.746272221951665,2.8022544091204127,4.8
keith lesser,simon bacha,33.0,32.0,1.0,0.04081668099753168,23.499787233079367,9.342827350053467,2.6
thomas vico,miłosz dużyński,1.0,0.0,1.0,0.03396320536176202,28.443628460518184,2.9675998322978807,-21.6
duncan marlow,jesper schou nielsen,7.0,0.0,7.0,0.06741591286316698,13.833293172632466,5.847984107908337,9.8
giovanni gentile,fredrik stenberg,16.0,19.0,3.0,0.07788817813710114,11.838918869558993,4.553751858499183,20.2
levente nándori,piotr ostaszyk,28.0,33.0,5.0,0.0408963183954775,23.45207879911715,11.954121544273118,14.0
nick staunton,andré fallet,-19.0,-17.0,2.0,0.10354170266042921,8.657944328765346,2.385960040109322,-4.2
györgy janzer,rachid bech-azeddine,14.0,10.0,4.0,0.051113031711662406,18.564482217395668,2.9499130207320645,-6.6
simon lau,jacob steinmetz,-31.0,-18.0,13.0,0.05465257762693401,17.297398648351724,4.225330248049015,-5.0
henrik sørensen,istván sági,40.0,38.0,2.0,0.060797749595446954,15.447977213862014,2.9517329970638855,21.6
thomas knaack,alwin krist,12.0,22.0,10.0,0.048834882435521094,19.47716611830376,3.6240041460595798,-4.2
péter burcsi,benoit pothier,-4.0,-2.0,2.0,0.06357456062056666,14.729562111617575,2.6734103469393444,16.8
christian börner,niklas hägerbrand,-26.0,-17.0,9.0,0.037239186456239436,25.853433040894203,2.703968421239204,-22.0
berthold van veen,alain abdesselam,-4.0,-3.0,1.0,0.036464103183784624,26.42423130386199,1.5416027412321671,-3.6
andy stenson,dirk skock,-35.0,-21.0,14.0,0.059014788905369604,15.9449051423958,3.1300511812149736,2.6
oliver bodem,aurélien guyonneau,-46.0,-38.0,8.0,0.1145415118453893,7.730459236035076,3.5258205364316346,-36.8
ulrich schlepphorst,karsten solberg,37.0,28.0,9.0,0.06219500556625116,15.07846145997661,2.0712455457792025,21.2
arnaud le toux,raphael paglia,-14.0,-20.0,6.0,0.04826717913921088,19.71801207018598,2.0047485685567876,-12.0
damien augereau,vishal jatia,43.0,40.0,3.0,0.080451910288365,11.42978564978364,4.014069292903381,17.4
yves bret,filip cygankiewicz,25.0,26.0,1.0,0.06898137698742764,13.49666625504239,3.7638631897190047,9.8
rakesh gupta,jörgen ström,26.0,8.0,18.0,0.06204166352246179,15.118200951171406,6.369424018107571,17.8
volker gundelach,frank kleiber,-13.0,-8.0,5.0,0.03452019068437528,27.968553770261344,2.83993282862354,-10.6
magnus edby,mark de rijter,27.0,37.0,10.0,0.0753378026868017,12.273548794053006,2.7919911192337805,37.4
eric augereau,steve rayson,-34.0,-13.0,21.0,0.07314632269469619,12.671227249165726,2.459468986611444,-11.2
marc-andré rauber,maurizio cian,22.0,10.0,12.0,0.05667482472558523,16.644518617250544,2.8794408068495705,-13.4
victor solomon,danny van de kerkhof,5.0,-3.0,8.0,0.05973575091571081,15.740393895960802,3.143040797435283,1.2
carsten lindhard jensen,seppo raiski,5.0,1.0,4.0,0.05778810065606047,16.304600577751053,5.97880805019639,-7.4
christoph latzke,tang hon leung,26.0,15.0,11.0,0.03675542334278144,26.206869328479506,2.487221262695905,0.0
zoltan matecsa,volker sach,-22.0,-9.0,13.0,0.06492335550237874,14.402777509911065,2.330539757926589,-2.6
janez makovec,jonathan cassier,23.0,16.0,7.0,0.05019856562583894,18.920887928424502,2.525866025307396,16.0
percival cheng,patrik pluskal,-10.0,-3.0,7.0,0.0923659982966785,9.826494797230596,8.20729041906644,0.8
jean michot,alex du noyer,-4.0,-1.0,3.0,0.050505050505050504,18.8,2.1268200031350473,0.6
nora barta-boncz,aurelie bujeau,-1.0,6.0,7.0,0.055624677425718444,16.977632343763368,3.5318713827559653,5.6
dave edgar,emil gunnarsson,-22.0,-24.0,2.0,0.0484812927656308,19.62651268055535,2.9426392623714044,-6.0
jean-pierre stevenot,krishna bhagwan kotak,1.0,-4.0,5.0,0.1287894059453777,6.764613810115105,5.084199916351436,-23.8
jon foulds,resat akdag,-6.0,-12.0,6.0,0.158374893620946,5.314132102234569,6.7456035190851935,0.4
karen king,jo shelley,-43.0,-23.0,20.0,0.08596953845056775,10.63202708800161,12.066297768590346,-38.4
rostislav kniezek,dan holck-hansen,21.0,25.0,4.0,0.04735820418464041,20.11566553708825,2.484883942191376,5.6
jack bishop,johannes sgiarovello,-12.0,-17.0,5.0,0.0682871371821583,13.644046320648432,4.423760114907172,-0.2
alice flatman,katrine fredsøe,26.0,26.0,0.0,0.08277106848732393,11.081516141756055,4.316477112288031,6.0
carola von heimburg,irma alderse baas,41.0,40.0,1.0,0.05273654550259347,17.962182495454165,3.889357051741135,14.6
torsten kuntz,charlie chow,31.0,22.0,9.0,0.056659392869710105,16.649324310613927,2.3937272477395823,11.0
thomas olsson,tsz chung chan,-14.0,-17.0,3.0,0.06070226852502835,15.47384890710776,2.122276179005847,17.4
anita voelkel,titti wigren,-7.0,19.0,26.0,0.04880552302852848,19.489484344127735,3.2158847553066168,11.4
vikramaditya chaufla,viktor olivemark,-1.0,-4.0,3.0,0.048635326637957436,19.561186058110074,2.747858580037562,0.4
patrick moran,henry jones,-16.0,-4.0,12.0,0.06014813286601286,15.62561998769969,2.472109528064609,6.2
botond francia,ross wilson,22.0,20.0,2.0,0.05194971555003201,18.249383551232626,2.7713455211018805,8.4
michael stephan,adam borkowski,19.0,18.0,1.0,0.0895211412346046,10.170545708072897,3.3854176713809236,7.4
per-axel giertz,laurent cocriamont,-26.0,-18.0,8.0,0.06378415643316088,14.677874505527017,4.305475827946465,-20.6
james pope,thomas weiss,37.0,20.0,17.0,0.05110177725856968,18.568791021496256,3.9594224762744004,4.0
sarah ball,katrin maldre,-6.0,5.0,11.0,0.055057740708338826,17.16275036233995,2.952412781422052,3.8
ola ulmo,thomas mercou,8.0,24.0,16.0,0.059726684991587835,15.742934923323542,1.0008951781596571,10.4
guus van de burgt,philipp patzelt,-13.0,-13.0,0.0,0.0644602272716151,14.513442045221389,4.4480090724174755,2.6
zain magdon-ismail,soeren smit,-32.0,-10.0,22.0,0.0424605463561508,22.551274908527898,3.1635762333032504,-6.8
jamie watkin-rees,steven wai kit cheng,15.0,26.0,11.0,0.040678443614046184,23.58304475677388,1.2413640209680399,-14.2
animesh kejriwal,anthony duthuillé,-19.0,4.0,23.0,0.04976745069804213,19.0934543757802,2.401463404073962,16.2
chris stäubli,robert rhodes,-44.0,-34.0,10.0,0.19143363517746884,4.223742416388575,2.2554520866060037,-29.6
toni ruokanen,james salter,6.0,5.0,1.0,0.05484703129757539,17.232527382830412,2.2499429025129563,9.8
bertrand carlier,steffen neumann,-1.0,0.0,1.0,0.06549282914802357,14.268847185389575,2.5654727741065253,14.0
péter burcsi,théo skibniewski,-31.0,-6.0,25.0,0.07049780015667442,13.184839779079608,1.7245844350264772,-4.4
jonas grafeneder,jan port,0.0,-8.0,8.0,0.05308057778584733,17.839282496782207,2.1099735235545345,0.4
leonhard prager,sylvain ternon,-28.0,-2.0,26.0,0.11236754174678501,7.899367063252599,4.7904438260472535,-16.0
guidi weijel,eric durand,-7.0,2.0,9.0,0.05566116318630176,16.965848048358797,2.1589327496694826,2.4
koen hageraats,leon sam,39.0,43.0,4.0,0.054175517690046596,17.458522274236156,9.35328622081862,22.0
keith lesser,tze ho ho,-14.0,-18.0,4.0,0.09130848881782724,9.951884243699784,5.333950488451474,-5.6
marius bertrand,maroun nader,-16.0,-2.0,14.0,0.0592432974718242,15.879546593023367,2.4376325899019884,-0.2
niklas hägerbrand,henri pelkonen,5.0,2.0,3.0,0.07357235967858439,12.592060990957755,2.304293065630192,11.2
patrick bürgi,morten lindholm,-3.0,-3.0,0.0,0.0705733130742488,13.169662106523463,3.144433936013003,-9.4
dmitry dubovenko,antoine durancer,-4.0,9.0,13.0,0.06432325373587154,14.546477236774544,3.525554586641475,17.0
markus perschinka,kilian jouault-couteau,17.0,2.0,15.0,0.08047457151642914,11.42628548566856,3.691802541569673,0.8
thomas vico,chun cheung,-6.0,-2.0,4.0,0.06318315844580749,14.82700239428051,3.8909664637434433,-12.4
jordan marcus,sandro lena,22.0,27.0,5.0,0.036925697845790924,26.08141100477503,3.1505350054212484,-12.4
john paul champa,benjamin radl,6.0,8.0,2.0,0.0929623007868405,9.757048734120374,4.643904392784094,-9.0
jesper ratzer,jesper hedlund,20.0,21.0,1.0,0.2020331186045411,3.9496835316262997,3.846257678130969,26.0
ishan bairoliya,sabry ghoneim,18.0,8.0,10.0,0.055705042884249455,16.951696080333672,7.692895850230316,9.8
leon steiner,chris cockburn,-15.0,-17.0,2.0,0.1002006244130771,8.979977728257458,4.483743949571537,-14.6
balázs döbörhegyi,martin holdt,2.0,1.0,1.0,0.05526379795730834,17.09502851708648,2.3368092242984035,-10.4
christoph latzke,leo hörtinger,-15.0,-15.0,0.0,0.03713237535505021,25.93067681338071,2.035551902981187,9.0
jean-françois aubert,thomas pauvert,15.0,4.0,11.0,0.09452560612453105,9.579144011862438,3.171772431372175,1.2
joerg kanonenberg,thomas cavé,26.0,29.0,3.0,0.08114044430614314,11.324310133513652,3.5675000288931047,21.4
jonathan ritter,stephane quiquempois,15.0,16.0,1.0,0.07958320153540802,11.565465835840769,4.834882024111863,12.8
nikhil shah,aurélien guyonneau,-9.0,-13.0,4.0,0.07471685786512323,12.383860464330175,2.286729409806386,-6.8
freddy runget,kieran shelley,-14.0,-6.0,8.0,0.07576698610001031,12.198360545581526,2.3875156989701702,7.0
bjørn andersen,raif fontanelli,-21.0,-23.0,2.0,0.09035243482385985,10.067770358922576,4.098277124650603,-17.2
torsten kuntz,yves bret,-21.0,-4.0,17.0,0.04569055965647524,20.88635918488428,5.727988736085111,21.4
malte thyregod,kresten hougaard,-9.0,-13.0,4.0,0.06577119308453758,14.204224723651762,5.550845219425243,1.2
molnár gergely,damien andre,-18.0,-14.0,4.0,0.04531938699958291,21.06561178793533,4.027929941156221,-10.8
rohan shergill,johnny bispham,2.0,1.0,1.0,0.057994035928312135,16.243152403397563,6.213578334031752,4.6
kelvin tse,jeremy lo,17.0,22.0,5.0,0.05571969298201219,16.946976131451887,2.2633984038408292,0.0
nicolas champod,hervé tixier,31.0,26.0,5.0,0.06585663626971885,14.184498581197715,4.593441368636819,8.0
jonathan gill,marek hrůza,24.0,17.0,7.0,0.05568308981353824,16.95877354056006,6.7977817702917065,-14.0
resat akdag,šimon kniezek,-7.0,-7.0,0.0,0.05629284270731574,16.764247671756703,3.84814471905477,16.4
alex porush,jack taylor,9.0,13.0,4.0,0.13833239685076654,6.2289646009589745,4.039142777214429,-4.0
sindre luther,pierre henriot,-15.0,-16.0,1.0,0.05652108230763676,16.692513291892265,2.3589847655967047,0.4
michal horácek,roland pichler,14.0,11.0,3.0,0.0921583536528509,9.850888284819803,4.217281090259182,7.6
tomáš kolár,adam borkowski,16.0,4.0,12.0,0.08698894659876824,10.49571341072154,3.5313600056586467,-6.8
florian prorok,alexander kaess,23.0,13.0,10.0,0.057463210129272274,16.402438843050138,2.0823185808214353,-7.4
nicolas lenggenhager,julien castel,26.0,18.0,8.0,0.05496612980403926,17.193021840269964,2.1508163797453035,-3.0
dan holck-hansen,giovanni gentile,-22.0,-29.0,7.0,0.046836386279078324,20.350921355064003,3.876654895703935,-14.2
philipp walland,emmanuel du rosier,2.0,9.0,7.0,0.06903785813332261,13.484806264830057,3.803585933154191,7.6
peter barton,ricky hardcastle,21.0,23.0,2.0,0.04878109795395467,19.499743588057765,4.157674798571967,4.6
gael gautier,thomas klaiber,11.0,11.0,0.0,0.051425526707552544,18.44559568027013,1.7236112857591142,7.6
luke griffiths,thorsten lentfer,15.0,23.0,8.0,0.10720106971127569,8.328265125462805,4.420476289322785,11.2
marianna palotainé pozsár,heike voigt,-27.0,-25.0,2.0,0.09966838501872174,9.033271832508971,3.7469231645420806,-19.0
robin souvignet,christophe firth,4.0,14.0,10.0,0.058286157294633774,16.156732342896568,1.3855738434973803,6.6
animesh kejriwal,vishal jatia,25.0,10.0,15.0,0.0484669282772158,19.632625906892844,7.836236765285053,18.6
trien huy ly,ka chun yim,20.0,18.0,2.0,0.060120368926418415,15.633297796690243,2.0068516326437447,11.0
matthew davidson,leon griffiths,-17.0,-13.0,4.0,0.0585657538381045,16.074825037928093,1.9504825835040656,-19.0
graham cain,thomas weiss,27.0,29.0,2.0,0.057673750234622054,16.33891061240008,1.7583539325426716,17.2
anton mais,rolf jensen,-31.0,-31.0,0.0,0.059323030323957186,15.85685971433184,1.9614819575102274,12.4
robin sam,erik roelofsen,24.0,24.0,0.0,0.12033308072080141,7.310266752998826,3.423499274993843,23.4
tsz him wong,kurt meier,31.0,25.0,6.0,0.04091630172557395,23.44013651837378,1.9446510846144816,-0.4
florian haushalter,calixte hoarau,-19.0,-9.0,10.0,0.05614224026038207,16.81190054693401,3.041833115889154,-5.4
charles loevenbruck,thomas agombar,-16.0,-19.0,3.0,0.04139019588857404,23.16031087874254,2.1756921462350673,-3.0
françois bausier,mads wittrup,-20.0,-20.0,0.0,0.041287031657227774,23.220680437919988,1.5066409076614478,-7.0
antonin bogaert,leigh ware,8.0,-8.0,16.0,0.04604657323709878,20.717142660125695,6.256562402037628,3.0
ellis jarrold,kwan kin douglas chiu,-32.0,-23.0,9.0,0.12734414011324469,6.8527366796047255,2.946379442727369,-36.2
maurizio cian,phil pinto,2.0,12.0,10.0,0.0412342795325287,23.251666606933796,1.6255864851451087,8.6
kirsten i. kaptein,alice flatman,11.0,28.0,17.0,0.06831449565938301,13.638181696985855,5.343626367151667,17.0
chun kit tse,seppo raiski,-8.0,-15.0,7.0,0.12567533443819484,6.957010852370434,4.933039256123421,-11.0
andre damde,jean baptiste marx,-7.0,-13.0,6.0,0.2118547544819046,3.7202150475476548,5.310211485363441,-6.4
eric bomgardner,mio fischer,-49.0,-30.0,19.0,0.19143363517746884,4.223742416388575,1.950334711488034,14.6
james pope,leon borchert,26.0,1.0,25.0,0.08067941343212738,11.394735626595292,3.833186709065763,11.4
karsten solberg,hårek haugerud,13.0,13.0,0.0,0.04700546638366671,20.274121435958698,1.598704231975812,-7.6
chris stäubli,william sweetlove,-24.0,-17.0,7.0,0.022561193420080044,43.323896408333354,3.7646911595835006,-0.8
leonardo king,florian carpentier,-28.0,-7.0,21.0,0.048820195997707566,19.483326204732087,3.6812804968780086,-3.0
simon bacha,filip cygankiewicz,20.0,28.0,8.0,0.1254038268191662,6.974238309665078,4.07550724011363,7.4
ray ryan,clément drancourt,-43.0,-40.0,3.0,0.13833239685076654,6.2289646009589745,3.995480095582667,-33.0
jörg lorenz,charlie chow,12.0,5.0,7.0,0.06452905058106759,14.496896219536097,3.332998752374839,3.8
