y_true,y_pred,abs_error,density_confidence,consistency_confidence,combined_confidence,mean_neighbor_distance,neighbor_target_std,local_mean_target
-11.0,12.522978718915711,23.52297871891571,0.20475140258063787,0.12034090683361125,0.16254615470712455,3.883971427771622,7.309726312621568,12.11111111111111
-19.0,7.890839065982353,26.89083906598235,0.2633779624950026,0.06663924915043952,0.16500860582272106,2.7968248767926975,14.006171479250597,6.777777777777778
10.0,20.73253808950506,10.73253808950506,0.28175601431000463,0.0571504936325655,0.16945325397128508,2.5491700237487773,16.497661637522235,18.77777777777778
33.0,23.307203644100827,9.692796355899173,0.2928257144199675,0.04239425968866878,0.16760998705431815,2.4150006326487117,22.588099128129887,19.333333333333332
13.0,-3.357696250677317,16.357696250677318,0.3403189568214904,0.056625145839774044,0.19847205133063223,1.9384199144819785,16.659998666133067,-2.0
-11.0,-25.37085579521111,14.37085579521111,0.206137514264685,0.0647768864307693,0.13545720034772715,3.8511305841981707,14.43760521847181,-25.666666666666668
49.0,10.242508037387825,38.75749196261218,0.3712352498817578,0.04214021233673515,0.2066877311092465,1.693709717270949,22.73030282830976,11.0
4.0,16.65022784985875,12.650227849858751,0.23202266122599494,0.08480263278459764,0.15841264700529628,3.309923844145461,10.792086721411625,16.555555555555557
-22.0,6.601189997440856,28.601189997440855,0.19819999375871042,0.0518135530035706,0.12500677338114052,4.045408836982127,18.29996964174774,5.333333333333333
19.0,-16.811719035172427,35.81171903517243,0.1370627276606774,0.05641017877129852,0.09673645321598796,6.295929513935209,16.727297125830056,-16.444444444444443
39.0,23.924997447349554,15.075002552650446,0.2180975885959954,0.062376596309692625,0.14023709245284402,3.5851034229103877,15.031653843937155,25.77777777777778
40.0,8.123848327578035,31.876151672421965,0.2944537533398933,0.047807746636999805,0.17113074998844657,2.3961190463946362,19.91711219089483,8.444444444444445
15.0,-9.540810649626568,24.540810649626568,0.2840237827437897,0.049404284163689964,0.16671403345373983,2.5208319188610813,19.241159586215748,-9.0
2.0,-1.062167240220985,3.062167240220985,0.2890149868358654,0.056715657267551206,0.1728653220517083,2.4600281838253264,16.631815413556552,-2.2222222222222223
49.0,36.31975678490443,12.680243215095572,0.15898342049421793,0.07178253211544851,0.11538297630483321,5.289964053430143,12.930965800867693,36.111111111111114
22.0,17.550802651876747,4.449197348123253,0.21296728894827033,0.06865934407787179,0.14081331651307105,3.695556791554498,13.564659966250536,18.333333333333332
45.0,28.59217341473761,16.40782658526239,0.2404751420208477,0.16488020406684692,0.20267767304384732,3.158433971995768,5.065009475573992,27.88888888888889
32.0,31.34023687773625,0.659763122263751,0.1773113076914495,0.1009394826884033,0.1391253951899264,4.63979823407632,8.906926143924924,30.666666666666668
11.0,1.1075211399470122,9.892478860052988,0.27445740687959835,0.053544374956387523,0.16400089091799294,2.6435526057370704,17.676098111417136,4.0
-22.0,-9.969001350597015,12.030998649402985,0.20257151039619936,0.06298968188785117,0.13278059614202525,3.936528330386394,14.875615974381832,-10.222222222222221
17.0,-7.661636683372217,24.661636683372215,0.1974876062778023,0.09032321843158886,0.14390541235469556,4.06360889601,10.071350394333033,-8.11111111111111
16.0,-5.068792819908544,21.068792819908545,0.15751384860429504,0.05410385207126944,0.10580885033778224,5.348648127519197,17.48297231558908,-5.888888888888889
9.0,1.8012626172151391,7.198737382784861,0.271988043183647,0.04330743744224748,0.15764774031294723,2.6766322088827907,22.090722034374522,-1.0
-6.0,-10.949047841465493,4.949047841465493,0.2708237638100663,0.049802207775836056,0.16031298579295117,2.692438159530633,19.0794311067711,-11.444444444444445
